country,year,month,year_month,avg_temp,max_temp,total_precip,avg_humidity,obs_count
Afghanistan,2024,5,2024-05,20.05625,24.3,1.835,38.40625,16
Afghanistan,2024,6,2024-06,25.59,32.9,2.18,24.833333333333332,30
Afghanistan,2024,7,2024-07,31.303448275862067,36.1,0.01,17.93103448275862,29
Afghanistan,2024,8,2024-08,30.848387096774193,34.7,1.15,20.548387096774192,31
Afghanistan,2024,9,2024-09,28.216666666666665,32.3,0.43000000000000005,13.733333333333333,30
Afghanistan,2024,10,2024-10,21.98709677419355,26.8,3.15,21.70967741935484,31
Afghanistan,2024,11,2024-11,15.67,23.7,0.06,27.466666666666665,30
Afghanistan,2024,12,2024-12,7.174193548387097,10.3,0.01,22.387096774193548,31
Afghanistan,2025,1,2025-01,1.3129032258064517,5.6,2.31,58.87096774193548,31
Afghanistan,2025,2,2025-02,4.789285714285714,8.2,1.42,47.857142857142854,28
Afghanistan,2025,3,2025-03,11.993548387096775,21.0,1.98,33.03225806451613,31
Afghanistan,2025,4,2025-04,22.986666666666668,29.0,0.04,18.4,30
Afghanistan,2025,5,2025-05,27.26774193548387,31.4,4.3500000000000005,17.483870967741936,31
Afghanistan,2025,6,2025-06,31.013333333333332,34.6,0.06999999999999999,13.0,30
Afghanistan,2025,7,2025-07,32.880645161290325,36.3,0.02,11.741935483870968,31
Afghanistan,2025,8,2025-08,30.480645161290322,32.5,0.0,15.35483870967742,31
Afghanistan,2025,9,2025-09,26.97142857142857,28.9,0.0,17.821428571428573,28
Albania,2024,5,2024-05,25.75,29.0,4.97,56.78125,16
Albania,2024,6,2024-06,30.84333333333333,38.2,1.6,45.766666666666666,30
Albania,2024,7,2024-07,34.63793103448276,39.2,3.17,37.0,29
Albania,2024,8,2024-08,34.980645161290326,38.1,0.69,32.12903225806452,31
Albania,2024,9,2024-09,27.516666666666666,36.2,11.68,48.266666666666666,30
Albania,2024,10,2024-10,21.835483870967742,26.3,4.39,56.806451612903224,31
Albania,2024,11,2024-11,13.783333333333333,20.0,2.59,59.13333333333333,30
Albania,2024,12,2024-12,11.741935483870968,15.2,9.71,62.58064516129032,31
Albania,2025,1,2025-01,13.425806451612903,18.3,3.2799999999999994,58.96774193548387,31
Albania,2025,2,2025-02,12.428571428571429,15.2,0.5700000000000001,52.42857142857143,28
Albania,2025,3,2025-03,16.067741935483873,25.4,7.45,51.61290322580645,31
Albania,2025,4,2025-04,18.403333333333332,25.2,4.32,49.833333333333336,30
Albania,2025,5,2025-05,21.664516129032258,25.3,6.58,50.96774193548387,31
Albania,2025,6,2025-06,29.323333333333334,34.2,0.0,38.36666666666667,30
Albania,2025,7,2025-07,30.361290322580647,35.3,0.45999999999999996,36.58064516129032,31
Albania,2025,8,2025-08,28.22258064516129,34.0,0.27,44.32258064516129,31
Albania,2025,9,2025-09,23.775000000000002,27.3,0.82,59.392857142857146,28
Algeria,2024,5,2024-05,26.25,34.0,0.01,46.4375,16
Algeria,2024,6,2024-06,27.89,35.0,0.0,46.733333333333334,30
Algeria,2024,7,2024-07,30.29642857142857,37.3,0.0,53.82142857142857,28
Algeria,2024,8,2024-08,31.483870967741936,37.0,0.0,51.74193548387097,31
Algeria,2024,9,2024-09,28.43,38.2,0.55,50.63333333333333,30
Algeria,2024,10,2024-10,23.76774193548387,29.4,0.78,62.12903225806452,31
Algeria,2024,11,2024-11,19.44333333333333,25.3,2.57,66.3,30
Algeria,2024,12,2024-12,14.748387096774193,19.0,1.87,61.58064516129032,31
Algeria,2025,1,2025-01,15.019354838709678,21.2,3.11,63.03225806451613,31
Algeria,2025,2,2025-02,15.424999999999999,22.2,1.4200000000000002,65.78571428571429,28
Algeria,2025,3,2025-03,17.616129032258065,23.1,1.2999999999999998,60.96774193548387,31
Algeria,2025,4,2025-04,19.7,25.1,2.0,59.13333333333333,30
Algeria,2025,5,2025-05,22.274193548387096,28.4,2.87,60.29032258064516,31
Algeria,2025,6,2025-06,28.503333333333334,33.3,0.0,55.1,30
Algeria,2025,7,2025-07,29.34193548387097,35.4,0.13,55.806451612903224,31
Algeria,2025,8,2025-08,27.712903225806453,31.3,0.0,55.225806451612904,31
Algeria,2025,9,2025-09,24.353571428571428,32.3,0.18,69.25,28
Andorra,2024,5,2024-05,12.80625,19.4,5.72,60.40625,16
Andorra,2024,6,2024-06,17.459999999999997,24.8,5.41,53.2,30
Andorra,2024,7,2024-07,24.010344827586206,28.9,3.19,37.44827586206897,29
Andorra,2024,8,2024-08,23.416129032258063,28.3,4.03,42.16129032258065,31
Andorra,2024,9,2024-09,14.58,20.6,9.33,55.03333333333333,30
Andorra,2024,10,2024-10,11.593548387096773,18.7,1.1400000000000001,67.0,31
Andorra,2024,11,2024-11,6.1433333333333335,12.6,2.6100000000000003,74.63333333333334,30
Andorra,2024,12,2024-12,2.9645161290322584,11.2,2.17,69.38709677419355,31
Andorra,2025,1,2025-01,2.035483870967742,8.6,3.73,66.48387096774194,31
Andorra,2025,2,2025-02,4.128571428571428,8.9,1.4,67.60714285714286,28
Andorra,2025,3,2025-03,1.1806451612903226,14.1,6.43,82.51612903225806,31
Andorra,2025,4,2025-04,7.21,14.1,5.97,63.7,30
Andorra,2025,5,2025-05,11.038709677419355,24.0,4.07,54.87096774193548,31
Andorra,2025,6,2025-06,21.09333333333333,26.3,1.3800000000000001,43.03333333333333,30
Andorra,2025,7,2025-07,19.07741935483871,24.8,2.67,50.41935483870968,31
Andorra,2025,8,2025-08,20.793548387096774,27.0,2.02,44.96774193548387,31
Andorra,2025,9,2025-09,14.049999999999999,22.1,1.09,62.392857142857146,28
Angola,2024,5,2024-05,29.09375,32.0,0.0,69.375,16
Angola,2024,6,2024-06,26.55,29.3,0.0,68.33333333333333,30
Angola,2024,7,2024-07,24.475862068965515,26.3,0.0,67.0,29
Angola,2024,8,2024-08,24.458064516129035,29.1,0.0,67.83870967741936,31
Angola,2024,9,2024-09,25.956666666666667,29.4,0.02,68.03333333333333,30
Angola,2024,10,2024-10,26.251612903225805,28.2,0.27,73.58064516129032,31
Angola,2024,11,2024-11,27.296666666666667,30.4,0.8600000000000001,76.1,30
Angola,2024,12,2024-12,27.758064516129032,30.4,5.73,76.96774193548387,31
Angola,2025,1,2025-01,29.38064516129032,31.3,1.72,67.19354838709677,31
Angola,2025,2,2025-02,29.264285714285712,32.2,1.78,69.75,28
Angola,2025,3,2025-03,29.548387096774192,31.3,0.2,69.41935483870968,31
Angola,2025,4,2025-04,28.626666666666665,31.3,3.0900000000000003,73.93333333333334,30
Angola,2025,5,2025-05,27.861290322580647,31.2,1.29,76.7741935483871,31
Angola,2025,6,2025-06,25.203333333333333,27.3,0.01,75.26666666666667,30
Angola,2025,7,2025-07,22.293548387096774,25.0,0.0,74.80645161290323,31
Angola,2025,8,2025-08,21.019354838709678,24.3,0.030000000000000002,79.38709677419355,31
Angola,2025,9,2025-09,22.707142857142856,24.4,0.08,79.82142857142857,28
Antigua And Barbuda,2024,5,2024-05,29.53125,31.0,1.6400000000000001,72.40625,16
Antigua And Barbuda,2024,6,2024-06,29.92758620689655,31.4,1.22,72.34482758620689,29
Antigua And Barbuda,2024,7,2024-07,28.675,30.4,3.0,76.85714285714286,28
Antigua And Barbuda,2024,8,2024-08,28.774193548387096,30.4,3.6100000000000003,76.41935483870968,31
Antigua And Barbuda,2024,9,2024-09,27.709999999999997,30.4,3.69,81.46666666666667,30
Antigua And Barbuda,2024,10,2024-10,27.72258064516129,29.0,2.66,77.0,31
Antigua And Barbuda,2024,11,2024-11,26.389655172413793,28.6,4.36,83.82758620689656,29
Antigua And Barbuda,2024,12,2024-12,25.606451612903225,27.3,5.29,76.7741935483871,31
Antigua And Barbuda,2025,1,2025-01,24.436666666666667,26.4,2.08,80.8,30
Antigua And Barbuda,2025,2,2025-02,24.67142857142857,25.4,6.09,75.85714285714286,28
Antigua And Barbuda,2025,3,2025-03,24.506451612903227,26.7,1.8499999999999999,78.74193548387096,31
Antigua And Barbuda,2025,4,2025-04,24.946666666666665,26.5,1.46,79.46666666666667,30
Antigua And Barbuda,2025,5,2025-05,26.129032258064516,27.4,1.18,82.19354838709677,31
Antigua And Barbuda,2025,6,2025-06,26.8,27.4,1.43,76.76666666666667,30
Antigua And Barbuda,2025,7,2025-07,26.81935483870968,28.1,5.5,79.48387096774194,31
Antigua And Barbuda,2025,8,2025-08,27.62258064516129,28.4,2.4699999999999998,79.29032258064517,31
Antigua And Barbuda,2025,9,2025-09,26.97142857142857,28.3,5.32,81.89285714285714,28
Argentina,2024,5,2024-05,11.34375,16.0,0.02,75.09375,16
Argentina,2024,6,2024-06,13.55,24.2,1.35,79.43333333333334,30
Argentina,2024,7,2024-07,6.796428571428572,15.9,0.0,78.32142857142857,28
Argentina,2024,8,2024-08,9.764516129032257,23.4,6.359999999999999,84.83870967741936,31
Argentina,2024,9,2024-09,12.383333333333333,19.4,0.44,82.06666666666666,30
Argentina,2024,10,2024-10,14.780645161290321,21.2,0.78,84.38709677419355,31
Argentina,2024,11,2024-11,17.709999999999997,22.4,1.6,83.9,30
Argentina,2024,12,2024-12,17.838709677419356,22.2,1.6,74.61290322580645,31
Argentina,2025,1,2025-01,21.716666666666665,26.1,0.09,77.33333333333333,30
Argentina,2025,2,2025-02,21.567857142857143,27.2,4.710000000000001,81.85714285714286,28
Argentina,2025,3,2025-03,18.551612903225806,27.3,8.15,88.58064516129032,31
Argentina,2025,4,2025-04,13.693333333333333,20.2,0.61,87.46666666666667,30
Argentina,2025,5,2025-05,13.296774193548387,20.3,6.109999999999999,89.61290322580645,31
Argentina,2025,6,2025-06,7.88,12.4,0.43000000000000005,81.23333333333333,30
Argentina,2025,7,2025-07,8.98709677419355,16.2,3.61,86.12903225806451,31
Argentina,2025,8,2025-08,10.277419354838708,17.3,2.4499999999999997,84.6774193548387,31
Argentina,2025,9,2025-09,11.089285714285714,18.2,1.81,87.28571428571429,28
Armenia,2024,5,2024-05,23.1875,31.0,3.595,32.28125,16
Armenia,2024,6,2024-06,31.30666666666667,36.4,3.48,20.7,30
Armenia,2024,7,2024-07,31.858620689655172,38.2,1.29,29.17241379310345,29
Armenia,2024,8,2024-08,34.13225806451613,39.3,0.08,22.193548387096776,31
Armenia,2024,9,2024-09,27.65666666666667,35.2,0.76,28.966666666666665,30
Armenia,2024,10,2024-10,18.35483870967742,26.3,1.7499999999999998,36.903225806451616,31
Armenia,2024,11,2024-11,10.886666666666667,16.2,1.26,49.53333333333333,30
Armenia,2024,12,2024-12,4.696774193548387,8.1,1.23,55.74193548387097,31
Armenia,2025,1,2025-01,3.3548387096774195,7.4,0.0,53.67741935483871,31
Armenia,2025,2,2025-02,3.5392857142857146,10.3,1.58,48.17857142857143,28
Armenia,2025,3,2025-03,14.51290322580645,23.3,3.54,32.38709677419355,31
Armenia,2025,4,2025-04,17.06,24.3,1.26,42.8,30
Armenia,2025,5,2025-05,23.58709677419355,27.2,2.0300000000000002,34.83870967741935,31
Armenia,2025,6,2025-06,27.43,32.3,0.33,23.866666666666667,30
Armenia,2025,7,2025-07,31.129032258064516,35.3,0.13,27.096774193548388,31
Armenia,2025,8,2025-08,31.019354838709678,35.2,0.05,28.096774193548388,31
Armenia,2025,9,2025-09,23.571428571428573,31.3,0.36,36.107142857142854,28
Australia,2024,5,2024-05,3.5,9.0,0.22,92.67857142857143,14
Australia,2024,6,2024-06,4.062068965517241,11.2,0.66,91.29310344827586,29
Australia,2024,7,2024-07,4.403448275862069,9.4,2.44,89.82758620689656,29
Australia,2024,8,2024-08,7.738709677419355,14.4,10.23,86.09677419354838,31
Australia,2024,9,2024-09,10.606666666666666,19.1,0.6,64.03333333333333,30
Australia,2024,10,2024-10,11.23225806451613,15.3,0.08,70.87096774193549,31
Australia,2024,11,2024-11,17.373333333333335,23.2,3.6,65.1,30
Australia,2024,12,2024-12,17.074193548387097,27.2,2.27,67.70967741935483,31
Australia,2025,1,2025-01,18.970967741935485,27.2,1.6900000000000002,73.70967741935483,31
Australia,2025,2,2025-02,20.724999999999998,28.2,0.95,67.39285714285714,28
Australia,2025,3,2025-03,19.861290322580647,25.4,0.54,69.03225806451613,31
Australia,2025,4,2025-04,16.113333333333333,21.1,1.71,63.233333333333334,30
Australia,2025,5,2025-05,11.029032258064515,17.3,1.36,73.7741935483871,31
Australia,2025,6,2025-06,5.676666666666667,11.2,0.49,79.5,30
Australia,2025,7,2025-07,7.951612903225806,11.4,7.330000000000001,77.48387096774194,31
Australia,2025,8,2025-08,10.183870967741935,18.3,1.02,67.06451612903226,31
Australia,2025,9,2025-09,13.832142857142857,20.4,15.03,55.214285714285715,28
Austria,2024,5,2024-05,20.90625,25.0,2.13,60.34375,16
Austria,2024,6,2024-06,24.936666666666667,34.3,3.02,53.43333333333333,30
Austria,2024,7,2024-07,28.482142857142858,35.5,0.68,41.07142857142857,28
Austria,2024,8,2024-08,29.43548387096774,34.3,0.48,43.32258064516129,31
Austria,2024,9,2024-09,20.09333333333333,34.1,12.639999999999999,60.1,30
Austria,2024,10,2024-10,13.583870967741934,19.0,0.6799999999999999,73.48387096774194,31
Austria,2024,11,2024-11,5.87,12.2,0.9,72.63333333333334,30
Austria,2024,12,2024-12,4.377419354838709,12.2,1.17,73.41935483870968,31
Austria,2025,1,2025-01,3.351612903225807,12.1,1.02,76.70967741935483,31
Austria,2025,2,2025-02,2.6392857142857147,8.2,0.11,64.53571428571429,28
Austria,2025,3,2025-03,9.125806451612902,16.3,2.04,64.03225806451613,31
Austria,2025,4,2025-04,13.806666666666667,21.1,2.17,61.7,30
Austria,2025,5,2025-05,14.906451612903227,23.4,3.12,62.806451612903224,31
Austria,2025,6,2025-06,22.98,29.2,4.359999999999999,55.2,30
Austria,2025,7,2025-07,22.529032258064515,31.3,4.33,60.645161290322584,31
Austria,2025,8,2025-08,21.4741935483871,29.3,0.8200000000000001,59.96774193548387,31
Austria,2025,9,2025-09,17.282142857142855,22.3,1.1400000000000001,75.21428571428571,28
Azerbaijan,2024,5,2024-05,21.125,28.0,0.2,50.96875,16
Azerbaijan,2024,6,2024-06,28.766666666666666,31.6,0.07,47.13333333333333,30
Azerbaijan,2024,7,2024-07,30.5,34.3,0.35000000000000003,46.06896551724138,29
Azerbaijan,2024,8,2024-08,30.61935483870968,35.2,0.12,44.41935483870968,31
Azerbaijan,2024,9,2024-09,26.855172413793102,33.2,0.0,45.793103448275865,29
Azerbaijan,2024,10,2024-10,19.04516129032258,25.0,2.26,66.7741935483871,31
Azerbaijan,2024,11,2024-11,13.28,19.1,1.2,71.26666666666667,30
Azerbaijan,2024,12,2024-12,9.48709677419355,12.3,1.17,72.16129032258064,31
Azerbaijan,2025,1,2025-01,9.3,13.1,0.07,72.03225806451613,31
Azerbaijan,2025,2,2025-02,5.121428571428572,12.2,0.46,74.10714285714286,28
Azerbaijan,2025,3,2025-03,13.061290322580646,23.3,0.1,60.38709677419355,31
Azerbaijan,2025,4,2025-04,17.003333333333334,28.4,3.29,60.5,30
Azerbaijan,2025,5,2025-05,23.048387096774192,32.3,0.0,52.516129032258064,31
Azerbaijan,2025,6,2025-06,26.543333333333333,29.3,0.0,50.766666666666666,30
Azerbaijan,2025,7,2025-07,31.383870967741935,37.2,0.0,46.16129032258065,31
Azerbaijan,2025,8,2025-08,31.69677419354839,37.1,0.54,44.67741935483871,31
Azerbaijan,2025,9,2025-09,24.642857142857142,34.2,1.4400000000000002,58.25,28
Bahamas,2024,5,2024-05,28.8125,32.0,0.5499999999999999,73.0,16
Bahamas,2024,6,2024-06,28.548275862068966,30.4,4.75,78.48275862068965,29
Bahamas,2024,7,2024-07,29.0,30.4,1.72,77.17857142857143,28
Bahamas,2024,8,2024-08,28.42258064516129,29.5,6.1899999999999995,78.90322580645162,31
Bahamas,2024,9,2024-09,27.62,30.4,1.35,85.16666666666667,30
Bahamas,2024,10,2024-10,26.803333333333335,29.3,0.27,77.53333333333333,30
Bahamas,2024,11,2024-11,24.555172413793105,27.2,4.65,76.20689655172414,29
Bahamas,2024,12,2024-12,22.64516129032258,24.8,0.0,79.09677419354838,31
Bahamas,2025,1,2025-01,20.19,24.2,0.0,79.7,30
Bahamas,2025,2,2025-02,20.900000000000002,24.4,0.0,87.21428571428571,28
Bahamas,2025,3,2025-03,20.08709677419355,25.1,1.56,82.2258064516129,31
Bahamas,2025,4,2025-04,23.026666666666664,25.2,0.0,74.03333333333333,30
Bahamas,2025,5,2025-05,25.266666666666666,27.3,0.0,81.96666666666667,30
Bahamas,2025,6,2025-06,27.003333333333334,28.4,0.0,80.26666666666667,30
Bahamas,2025,7,2025-07,27.03548387096774,29.2,0.0,83.2258064516129,31
Bahamas,2025,8,2025-08,27.90967741935484,30.1,4.04,82.03225806451613,31
Bahamas,2025,9,2025-09,26.646428571428572,29.2,10.85,88.67857142857143,28
Bahrain,2024,5,2024-05,34.3125,37.0,0.0,39.28125,16
Bahrain,2024,6,2024-06,36.983333333333334,42.1,0.0,44.36666666666667,30
Bahrain,2024,7,2024-07,37.88965517241379,43.3,0.0,44.6551724137931,29
Bahrain,2024,8,2024-08,36.94193548387097,43.2,0.0,56.225806451612904,31
Bahrain,2024,9,2024-09,37.18,41.2,0.0,45.13333333333333,30
Bahrain,2024,10,2024-10,31.067741935483873,38.3,0.0,54.67741935483871,31
Bahrain,2024,11,2024-11,27.14,29.2,0.0,59.1,30
Bahrain,2024,12,2024-12,21.283870967741933,25.3,0.0,56.32258064516129,31
Bahrain,2025,1,2025-01,20.125806451612902,22.3,0.01,52.225806451612904,31
Bahrain,2025,2,2025-02,19.853571428571428,23.4,0.14,55.714285714285715,28
Bahrain,2025,3,2025-03,24.06451612903226,31.1,0.04,47.74193548387097,31
Bahrain,2025,4,2025-04,31.94,40.3,0.0,32.1,30
Bahrain,2025,5,2025-05,36.099999999999994,45.3,0.0,29.258064516129032,31
Bahrain,2025,6,2025-06,37.75,43.2,0.0,31.233333333333334,30
Bahrain,2025,7,2025-07,38.97096774193548,42.3,0.0,34.74193548387097,31
Bahrain,2025,8,2025-08,39.141935483870974,42.2,0.0,44.87096774193548,31
Bahrain,2025,9,2025-09,36.721428571428575,40.4,0.0,45.035714285714285,28
Bangladesh,2024,5,2024-05,31.3125,36.3,13.23,63.9375,16
Bangladesh,2024,6,2024-06,30.12,32.0,14.08,74.46666666666667,30
Bangladesh,2024,7,2024-07,30.185714285714287,33.5,10.27,74.57142857142857,28
Bangladesh,2024,8,2024-08,28.961290322580645,31.7,18.61,78.61290322580645,31
Bangladesh,2024,9,2024-09,31.196666666666665,36.8,19.69,67.7,30
Bangladesh,2024,10,2024-10,31.151612903225807,33.8,9.39,58.225806451612904,31
Bangladesh,2024,11,2024-11,29.983333333333334,33.0,0.0,37.46666666666667,30
Bangladesh,2024,12,2024-12,26.451612903225808,28.4,0.0,28.774193548387096,31
Bangladesh,2025,1,2025-01,26.94193548387097,30.3,0.0,27.516129032258064,31
Bangladesh,2025,2,2025-02,30.34642857142857,32.5,0.0,21.607142857142858,28
Bangladesh,2025,3,2025-03,35.74516129032258,40.0,0.0,17.516129032258064,31
Bangladesh,2025,4,2025-04,37.36,40.5,1.68,26.733333333333334,30
Bangladesh,2025,5,2025-05,34.858064516129026,42.2,31.460000000000004,45.12903225806452,31
Bangladesh,2025,6,2025-06,33.217241379310344,38.0,7.05,59.03448275862069,29
Bangladesh,2025,7,2025-07,31.55806451612903,35.6,22.2,67.25806451612904,31
Bangladesh,2025,8,2025-08,31.80322580645161,34.8,17.95,63.54838709677419,31
Bangladesh,2025,9,2025-09,32.65714285714286,36.6,9.35,59.67857142857143,28
Barbados,2024,5,2024-05,29.625,33.0,0.78,77.34375,16
Barbados,2024,6,2024-06,29.403333333333332,30.4,2.82,78.16666666666667,30
Barbados,2024,7,2024-07,28.727586206896554,30.3,10.53,79.65517241379311,29
Barbados,2024,8,2024-08,28.716129032258067,30.4,3.96,79.16129032258064,31
Barbados,2024,9,2024-09,28.326666666666664,31.4,4.35,84.06666666666666,30
Barbados,2024,10,2024-10,27.83225806451613,29.4,3.8000000000000003,81.87096774193549,31
Barbados,2024,11,2024-11,27.74137931034483,29.3,12.71,82.58620689655173,29
Barbados,2024,12,2024-12,26.138709677419353,28.2,3.0300000000000002,79.12903225806451,31
Barbados,2025,1,2025-01,25.626666666666665,27.3,3.8,79.53333333333333,30
Barbados,2025,2,2025-02,25.49285714285714,26.4,2.31,77.42857142857143,28
Barbados,2025,3,2025-03,25.887096774193548,27.4,1.35,79.3225806451613,31
Barbados,2025,4,2025-04,25.966666666666665,27.4,1.82,81.86666666666666,30
Barbados,2025,5,2025-05,27.151612903225807,28.3,3.54,81.90322580645162,31
Barbados,2025,6,2025-06,27.113333333333333,28.2,2.63,81.66666666666667,30
Barbados,2025,7,2025-07,27.183870967741935,28.3,4.39,81.74193548387096,31
Barbados,2025,8,2025-08,27.726666666666667,28.4,2.92,77.56666666666666,30
Barbados,2025,9,2025-09,27.914285714285715,29.3,5.96,80.25,28
Belarus,2024,5,2024-05,22.8125,28.0,5.15,41.28125,16
Belarus,2024,6,2024-06,22.153333333333332,29.3,4.82,58.96666666666667,30
Belarus,2024,7,2024-07,24.29310344827586,31.7,11.08,60.172413793103445,29
Belarus,2024,8,2024-08,24.664516129032258,32.4,2.29,52.25806451612903,31
Belarus,2024,9,2024-09,22.42,28.3,0.51,49.9,30
Belarus,2024,10,2024-10,10.54516129032258,18.2,2.15,74.48387096774194,31
Belarus,2024,11,2024-11,3.2666666666666666,10.2,0.16,82.66666666666667,30
Belarus,2024,12,2024-12,0.8483870967741935,6.1,0.64,87.51612903225806,31
Belarus,2025,1,2025-01,1.2903225806451613,6.2,2.42,90.48387096774194,31
Belarus,2025,2,2025-02,-2.9785714285714286,4.3,0.34,71.46428571428571,28
Belarus,2025,3,2025-03,7.212903225806452,13.3,1.92,64.19354838709677,31
Belarus,2025,4,2025-04,11.139999999999999,25.3,0.42,54.333333333333336,30
Belarus,2025,5,2025-05,12.438709677419354,21.2,4.43,64.35483870967742,31
Belarus,2025,6,2025-06,17.913333333333334,24.2,5.4,66.26666666666667,30
Belarus,2025,7,2025-07,21.403225806451612,27.2,3.93,71.83870967741936,31
Belarus,2025,8,2025-08,19.14516129032258,25.3,1.73,64.38709677419355,31
Belarus,2025,9,2025-09,16.064285714285713,23.3,0.89,75.5,28
Belgium,2024,5,2024-05,16.375,19.0,4.5649999999999995,76.640625,16
Belgium,2024,6,2024-06,18.598275862068967,28.65,3.96,64.01724137931035,29
Belgium,2024,7,2024-07,21.524137931034485,29.3,3.265,61.51724137931034,29
Belgium,2024,8,2024-08,23.437096774193545,32.150000000000006,1.73,59.11290322580645,31
Belgium,2024,9,2024-09,18.236666666666668,28.9,4.155,72.93333333333334,30
Belgium,2024,10,2024-10,13.430645161290323,18.6,1.5550000000000002,84.24193548387096,31
Belgium,2024,11,2024-11,8.026666666666667,13.65,2.4250000000000003,87.46666666666667,30
Belgium,2024,12,2024-12,6.361290322580645,12.35,2.965,84.6774193548387,31
Belgium,2025,1,2025-01,3.9919354838709675,11.65,4.275,88.90322580645162,31
Belgium,2025,2,2025-02,4.878571428571428,14.25,0.9699999999999999,82.75,28
Belgium,2025,3,2025-03,8.637096774193548,14.65,0.115,71.14516129032258,31
Belgium,2025,4,2025-04,12.453333333333335,18.3,0.875,68.35,30
Belgium,2025,5,2025-05,15.288709677419355,20.8,3.065,64.46774193548387,31
Belgium,2025,6,2025-06,19.861666666666668,28.15,1.35,65.66666666666667,30
Belgium,2025,7,2025-07,20.453225806451613,31.700000000000003,3.9199999999999995,67.93548387096774,31
Belgium,2025,8,2025-08,18.80322580645161,26.65,1.29,71.01612903225806,31
Belgium,2025,9,2025-09,14.539285714285715,22.700000000000003,0.645,80.10714285714286,28
Belize,2024,5,2024-05,30.5,32.0,0.26,80.4375,16
Belize,2024,6,2024-06,27.683333333333334,31.0,7.96,91.56666666666666,30
Belize,2024,7,2024-07,25.768965517241377,30.2,2.71,95.13793103448276,29
Belize,2024,8,2024-08,23.79032258064516,24.9,1.31,97.70967741935483,31
Belize,2024,9,2024-09,24.32,28.3,4.029999999999999,96.26666666666667,30
Belize,2024,10,2024-10,22.426666666666666,25.2,3.64,96.53333333333333,30
Belize,2024,11,2024-11,20.97241379310345,23.1,4.3100000000000005,96.27586206896552,29
Belize,2024,12,2024-12,19.748387096774195,22.9,1.27,97.64516129032258,31
Belize,2025,1,2025-01,19.55666666666667,22.1,1.58,98.33333333333333,30
Belize,2025,2,2025-02,20.525000000000002,22.7,0.6,98.25,28
Belize,2025,3,2025-03,20.70967741935484,22.9,0.83,95.87096774193549,31
Belize,2025,4,2025-04,21.233333333333334,26.2,8.1,93.7,30
Belize,2025,5,2025-05,23.65666666666667,26.1,2.13,94.63333333333334,30
Belize,2025,6,2025-06,23.33,24.7,25.619999999999997,97.56666666666666,30
Belize,2025,7,2025-07,22.825806451612905,23.7,3.45,98.16129032258064,31
Belize,2025,8,2025-08,23.003225806451614,24.0,1.09,96.51612903225806,31
Belize,2025,9,2025-09,23.139285714285712,24.4,5.16,97.82142857142857,28
Benin,2024,5,2024-05,31.16875,33.0,1.155,71.75,16
Benin,2024,6,2024-06,29.709999999999997,32.1,4.33,75.03333333333333,30
Benin,2024,7,2024-07,28.114285714285717,30.4,4.72,74.39285714285714,28
Benin,2024,8,2024-08,28.135483870967743,29.6,2.78,70.74193548387096,31
Benin,2024,9,2024-09,28.42,30.2,4.69,76.53333333333333,30
Benin,2024,10,2024-10,28.093548387096774,30.3,5.33,79.12903225806451,31
Benin,2024,11,2024-11,28.81,31.1,1.19,78.1,30
Benin,2024,12,2024-12,31.39032258064516,34.4,0.0,55.0,31
Benin,2025,1,2025-01,30.916129032258063,34.4,0.16,67.58064516129032,31
Benin,2025,2,2025-02,30.682142857142857,32.3,1.2,76.25,28
Benin,2025,3,2025-03,31.20967741935484,32.4,2.66,74.2258064516129,31
Benin,2025,4,2025-04,29.733333333333334,32.4,0.55,77.33333333333333,30
Benin,2025,5,2025-05,29.293548387096774,31.4,5.46,77.7741935483871,31
Benin,2025,6,2025-06,27.326666666666664,30.2,1.93,83.56666666666666,30
Benin,2025,7,2025-07,26.135483870967743,28.2,13.0,84.58064516129032,31
Benin,2025,8,2025-08,25.387096774193548,27.3,5.02,87.25806451612904,31
Benin,2025,9,2025-09,25.692857142857143,27.2,6.44,89.32142857142857,28
Bhutan,2024,5,2024-05,11.753125,14.35,5.365,90.1875,16
Bhutan,2024,6,2024-06,12.803333333333335,14.5,8.15,95.56666666666666,30
Bhutan,2024,7,2024-07,15.146428571428572,17.6,13.77,94.32142857142857,28
Bhutan,2024,8,2024-08,14.580645161290322,16.2,22.81,93.12903225806451,31
Bhutan,2024,9,2024-09,15.2,21.0,16.6,83.5,30
Bhutan,2024,10,2024-10,14.558064516129033,17.8,8.39,65.70967741935483,31
Bhutan,2024,11,2024-11,11.093333333333334,14.9,0.77,51.06666666666667,30
Bhutan,2024,12,2024-12,6.1,10.7,0.16,55.96774193548387,31
Bhutan,2025,1,2025-01,8.119354838709677,13.1,0.74,50.0,31
Bhutan,2025,2,2025-02,5.878571428571428,11.1,5.44,66.17857142857143,28
Bhutan,2025,3,2025-03,11.887096774193548,17.5,3.25,44.516129032258064,31
Bhutan,2025,4,2025-04,14.22,18.2,10.8,50.93333333333333,30
Bhutan,2025,5,2025-05,15.154838709677419,20.1,15.77,67.29032258064517,31
Bhutan,2025,6,2025-06,18.886666666666667,23.6,17.51,64.13333333333334,30
Bhutan,2025,7,2025-07,20.0,23.8,16.02,64.41935483870968,31
Bhutan,2025,8,2025-08,18.338709677419356,22.6,19.09,72.90322580645162,31
Bhutan,2025,9,2025-09,18.74642857142857,22.6,12.57,64.28571428571429,28
Bolivia,2024,5,2024-05,20.1421875,25.9,0.005,51.375,16
